,SOURCE,SYMBOL,SERIES,ISIN_NUMBER
2231,BSE,ADVAIT,B,INE0ALI01010
2232,BSE,HDFCNIFBAN,B,INF179KC1HY0
2233,BSE,FMCGIETF,B,INF109KC19V3
2234,BSE,IFL,B,INE714U01024
2235,BSE,BFSI,B,INF769K01HI8
2236,BSE,HEALTHIETF,B,INF109KC1Q72
2237,BSE,MAFANG,B,INF769K01HF4
2238,BSE,EKI,B,INE0CPR01018
2239,BSE,ITIETF,B,INF109KC16I6
2240,BSE,GALACTICO,B,INE906Y01028
2241,BSE,ALPHALOGIC,B,INE08E401029
2242,BSE,PVTBANIETF,B,INF109KC18U7
2243,BSE,SNXT50BEES,A,INF204KB15D0
2244,BSE,BANKIETF,B,INF109KC15I8
2245,BSE,MURAE,B,INE060601031
2246,BSE,NSL,B,INE01BL01012
2247,BSE,BMW,B,INE374E01021
2248,BSE,ARL,B,INE02GA01012
2249,BSE,VRFILMS,B,INE06LG01010
2250,BSE,ABSLBANETF,B,INF209KB17D5
2251,BSE,ANUROOP,B,INE490Z01012
2252,BSE,11MPR,B,INF204KB16U2
2253,BSE,11QPD,B,INF204KB11U3
2254,BSE,11QPR,B,INF204KB12U1
2255,BSE,11AMD,B,INF204KB18T0
2256,BSE,11AQD,B,INF204KB14T9
2257,BSE,11DPD,B,INF204KB13U9
2258,BSE,11MPD,B,INF204KB15U4
2259,BSE,ALPL30IETF,B,INF109KC17V7
2260,BSE,SNXT50BETA,A,INF789F1AUU3
2261,BSE,11GPG,B,INF204KB10U5
2262,BSE,ROJL,B,INE0BDU01028
2263,BSE,11DPR,B,INF204KB14U7
2264,BSE,MIDCAPIETF,B,INF109KC11W8
2265,BSE,08MPD,B,INF204KB11T5
2266,BSE,08GPG,B,INF204KB16S6
2267,BSE,08AGG,B,INF204KB18R4
2268,BSE,NEXT50,B,INF769K01FN2
2269,BSE,NIFTYIETF,B,INF109K012R6
2270,BSE,MOM100,B,INF247L01023
2271,BSE,ALSL,B,INE030P01017
2272,BSE,MMLF,B,INE340O01021
2273,BSE,GCMSECU,B,INE168O01026
2274,BSE,SBISENSEX,A,INF200K01VT2
2275,BSE,BENGALASM,B,INE083K01017
2276,BSE,NIF100IETF,B,INF109KC16V9
2277,BSE,NIF100BEES,B,INF204K014N5
2278,BSE,MOBAVENUE,B,INE622Q01019
2279,BSE,KAMATS,B,INE564S01019
2280,BSE,PANORAMA,B,INE258R01028
2281,BSE,HDFCSENSEX,A,INF179KC1HX2
2282,BSE,BLUECLOUDS,B,INE373T01047
2283,BSE,HDFCNIFTY,B,INF179KC1965
2284,BSE,NV20IETF,B,INF109KC11V0
2285,BSE,VSL,B,INE607V01028
2286,BSE,NAKSH,B,INE256S01012
2287,BSE,SPRAYKING,B,INE537U01037
2288,BSE,MIDSELIETF,B,INF109KC10W0
2289,BSE,KPL,B,INE552U01010
2290,BSE,BSLSENETFG,A,INF209KB10E8
2291,BSE,VISHALBL,B,INE060T01024
2292,BSE,SETFBSE100,A,INF200KA1572
2293,BSE,CAPPIPES,B,INE513R01026
2294,BSE,CEINSYSTECH,B,INE016Q01014
2295,BSE,ARYACAPM,B,INE229R01011
2296,BSE,SENSEXBEES,A,INF204KA1UN7
2297,BSE,MIIL,B,INE898Q01015
2298,BSE,NIFTY1,B,INF174K014P6
2299,BSE,CPSEETF,A,INF457M01133
2300,BSE,BRPL,B,INE319Q01012
2301,BSE,VISHAL,B,INE755Q01025
2302,BSE,SENSEXBETA,A,INF789FB1X58
2303,BSE,NIFTYBETA,B,INF789F1AZC0
2304,BSE,UNIAUTO,B,INE203T01012
2305,BSE,URSUGAR,B,INE904R01027
2306,BSE,GROWINGTON,B,INE451S01027
2307,BSE,PSUBNKBEES,B,INF204KB16I7
2308,BSE,EVIETF,B,INF109K1A153
2309,BSE,SBIBPB,B,INF200KB1712
2310,BSE,AXISVALUE,B,INF846KA1119
2311,BSE,EQUAL200,B,INF769K01OA1
2312,BSE,SELECTIPO,B,INF769K01ON4
2313,BSE,NEXT30ADD,B,INF740KA1VE5
2314,BSE,CONSUMER,B,INF769K01NS5
2315,BSE,ECAPINSURE,B,INF754K01TX4
2316,BSE,INTERNET,B,INF769K01PB6
2317,BSE,SNXT30BEES,B,INF204KC1EZ3
2318,BSE,TOP15IETF,B,INF109K1A344
2319,BSE,TOP10ADD,B,INF740KA1UR9
2320,BSE,MULTICAP,B,INF769K01LX9
2321,BSE,EVINDIA,B,INF769K01LQ3
2322,BSE,SBINEQWETF,B,INF200KB1282
2323,BSE,OILIETF,B,INF109KC18W3
2324,BSE,ABSLPSE,B,INF209KB19Z4
2325,BSE,METALIETF,B,INF109KC19W1
2326,BSE,BANKPSU,B,INF769K01LZ4
2327,BSE,METAL,B,INF769K01LY7
2328,BSE,VAL30IETF,B,INF109KC16X5
2329,BSE,NSDL,B,INE301O01023
2330,BSE,SENSEXIETF,A,INF346A01034
2331,BSE,NEXT50ADD,B,INF740KA1XU7
2332,BSE,DIVIDEND,B,INF769K01PY8
2333,BSE,TOP20,B,INF769K01PZ5
2334,BSE,ESENSEX,B,INF754K01VY8
2335,BSE,MSCIADD,B,INF740KA1WV7
2336,BSE,SMALLADD,B,INF740KA1WX3
2337,BSE,BANKNIFTY1,B,INF174K01F59
2338,BSE,SETFNIFBK,B,INF200KA1580
2339,BSE,SETFNIF50,B,INF200KA1FS1
2340,BSE,LIQUID1,B,INF174KA1LV5
2341,BSE,ITBEES,B,INF204KB15V2
2342,BSE,MOM50,B,INF247L01536
2343,BSE,PHARMABEES,B,INF204KC1089
2344,BSE,AIRTELPP,A,IN9397D01014
2345,BSE,SOLARAPP1,B,IN9624Z01022
2346,BSE,CALSOFTPP,B,IN9526B01012
2347,BSE,LLOYDSENPP,A,IN9093R01019
2348,BSE,SSFLPP,B,IN9572J01019
2349,BSE,MID150BEES,B,INF204KB1V68
2350,BSE,QNIFTY,B,INF082J01028
2351,BSE,PSUBANK,B,INF373I01023
2352,BSE,SHARIABEES,B,INF732E01128
2353,BSE,NIFTYBEES,B,INF204KB14I2
2354,BSE,JUNIORBEES,B,INF732E01045
2355,BSE,BANKBEES,B,INF204KB15I9
2356,BSE,SML100CASE,B,INF0R8F01141
2357,BSE,GROWWPOWER,B,INF666M01LM6
2358,BSE,MANUFGBEES,B,INF204KC1GH6
2359,BSE,FLEXIADD,B,INF740KA1WU9
2360,BSE,NIFTYCASE,B,INF0R8F01166
2361,BSE,ENERGY,B,INF769K01PR2
2362,BSE,SMALL250,B,INF769K01PQ4
2363,BSE,HDFCMOMENT,B,INF179KC1HV6
2364,BSE,HDFCLOWVOL,B,INF179KC1HU8
2365,BSE,HDFCGROWTH,B,INF179KC1DJ0
2366,BSE,HDFCQUAL,B,INF179KC1DL6
2367,BSE,MOVALUE,B,INF247L01BE5
2368,BSE,MOMENTUM,B,INF209KB14K7
2369,BSE,NIFTYQLITY,B,INF209KB15K4
2370,BSE,MOHEALTH,B,INF247L01BB1
2371,BSE,MOM30IETF,B,INF109KC17C7
2372,BSE,HDFCNIF100,B,INF179KC1HR4
2373,BSE,HDFCNEXT50,B,INF179KC1HS2
2374,BSE,INFRAIETF,B,INF109KC16E5
2375,BSE,ASHIKA,B,INE094B01013
2376,BSE,BANKADD,B,INF740KA1RX3
2377,BSE,COMMOIETF,B,INF109KC19O8
2378,BSE,HDFCNIFIT,B,INF179KC1IA8
2379,BSE,FINIETF,B,INF109KC17L8
2380,BSE,HDFCPVTBAN,B,INF179KC1HZ7
2381,BSE,MAHKTECH,B,INF769K01HS7
2382,BSE,EQUAL50ADD,B,INF740KA1QK2
2383,BSE,CONSUMIETF,B,INF109KC1V42
2384,BSE,AXISTECETF,B,INF846K01Y96
2385,BSE,AXISHCETF,B,INF846K01Z12
2386,BSE,AXISCETF,B,INF846K016C7
2387,BSE,MASPTOP50,B,INF769K01HP3
2388,BSE,TECH,B,INF209KB11D8
2389,BSE,HEALTHY,B,INF209KB10C2
2390,BSE,BSLNIFTY,B,INF209KB19D1
2391,BSE,MIDCAPETF,B,INF769K01IC9
2392,BSE,ACHYUT,B,INE0K1401020
2393,BSE,MOMOMENTUM,B,INF247L01BK2
2394,BSE,MONQ50,B,INF247L01AU3
2395,BSE,MIDQ50ADD,B,INF740KA1QL0
2396,BSE,AUTOIETF,B,INF109KC10V2
2397,BSE,MAKEINDIA,B,INF769K01IB1
2398,BSE,NIFTYADD,B,INF740KA1CL0
2399,BSE,HDFCBSE500,B,INF179KC1EZ4
2400,BSE,HDFCSML250,B,INF179KC1FB2
2401,BSE,HDFCMID150,B,INF179KC1HT0
2402,BSE,HDFCPSUBK,B,INF179KC1HW4
2403,BSE,HEALTHADD,B,INF740KA1UF4
2404,BSE,ITBETA,B,INF789F1AZD8
2405,BSE,BANKBETF,B,INF0QA701714
2406,BSE,NIFTYBETF,B,INF0QA701722
2407,BSE,MIDSMALL,B,INF769K01LJ8
2408,BSE,MID150CASE,B,INF0R8F01059
2409,BSE,TOP100CASE,B,INF0R8F01067
2410,BSE,BBNPNBETF,B,INF251K01TL6
2411,BSE,LICNMID100,B,INF767K01RN1
2412,BSE,SMALLCAP,B,INF769K01LC3
2413,BSE,PVTBANKADD,B,INF740KA1TA7
2414,BSE,PSUBANKADD,B,INF740KA1SY9
2415,BSE,BANKETF,B,INF769K01KR3
2416,BSE,ITADD,B,INF740KA1SX1
2417,BSE,PSUBNKIETF,B,INF109KC10S8
2418,BSE,AXSENSEX,B,INF846K010Q0
2419,BSE,LOWVOL,B,INF769K01JU9
2420,BSE,QUAL30IETF,B,INF109KC18V5
2421,BSE,SENSEXETF,A,INF769K01KT9
2422,BSE,ITETF,B,INF769K01KV5
2423,BSE,ALPHAETF,B,INF769K01KU7
2424,BSE,MIDCAPBETA,B,INF789F1AYX9
2425,BSE,BENARAS,B,INE664D01019
2426,BSE,BAJAJST,B,INE704G01024
2427,BSE,ISTLTD,B,INE684B01029
2428,BSE,HAWKINCOOK,B,INE979B01015
2429,BSE,DECNGOLD,B,INE945F01025
2430,BSE,TCC,B,INE887D01016
2431,BSE,ZSARACOM,B,INE967G01019
2432,BSE,TGVSL,B,INE284B01028
2433,BSE,KENNAMET,B,INE717A01029
2434,BSE,WPIL,B,INE765D01022
2435,BSE,GRAUWEIL,B,INE266D01021
2436,BSE,HERCULES,B,INE688E01024
2437,BSE,TANFACIND,B,INE639B01015
2438,BSE,AGVENTURES,B,INE321D01016
2439,BSE,ULTRAMAR,B,INE405A01021
2440,BSE,MMWL,B,INE200D01020
2441,BSE,CIANAGRO,B,INE052V01019
2442,BSE,MARSONS,B,INE415B01044
2443,BSE,KLBRENG-B,B,INE338F01015
2444,BSE,BGDL,B,INE893C01032
2445,BSE,GUJTLRM,B,INE145J01032
2446,BSE,RIR,B,INE302D01024
2447,BSE,SEKURITIND,B,INE068B01017
2448,BSE,JYOTIRES,B,INE577D01013
2449,BSE,WINSOMTX,B,INE837B01031
2450,BSE,KIRLFER,A,INE884B01025
2451,BSE,NIRLON,B,INE910A01012
2452,BSE,SPICEJET,A,INE285B01017
2453,BSE,DISAQ,B,INE131C01011
2454,BSE,ATLPP,B,IN90NN701011
2455,BSE,COCKERILL,B,INE515A01019
2456,BSE,GOODYEAR,B,INE533A01012
2457,BSE,ELANTAS,B,INE280B01018
2458,BSE,PUNJCOMMU,B,INE609A01010
2459,BSE,INDPRUD,B,INE620D01011
2460,BSE,NATIONSTD,B,INE166R01015
2461,BSE,ZFSTEERING,B,INE116C01012
2462,BSE,ACGL,B,INE451C01013
2463,BSE,ELCIDIN,B,INE927X01018
2464,BSE,ELPROINTL,B,INE579B01039
2465,BSE,HOCL,B,INE048A01011
2466,BSE,TIMEX,B,INE064A01026
2467,BSE,WELSPLSOL,B,INE731F01037
2468,BSE,NOVARTIND,B,INE234A01025
2469,BSE,HINDMOTORS,B,INE253A01025
2470,BSE,FRONTSP,B,INE572D01014
2471,BSE,HAZOOR,B,INE550F01049
2472,BSE,KAMAHOLD,A,INE411F01010
2473,BSE,BLIL,B,INE525F01025
2474,BSE,SENSEX1,A,INF174KA1JD7
2475,BSE,BIBCL,B,INE994B01014
2476,BSE,KMCSHIL,B,INE879K01018
2477,BSE,ASMTEC,B,INE867C01010
2478,BSE,BNAGROCHEM,B,INE00HZ01011
2479,BSE,ANDREWYU,B,INE449C01025
2480,BSE,KOVAI,B,INE177F01017
2481,BSE,CROPSTER,B,INE293E01031
2482,BSE,GRANDOAK,B,INE926B01016
2483,BSE,HINFLUR,B,INE806J01013
2484,BSE,INDBNK,B,INE969D01012
2485,BSE,LOTUSCHO,B,INE026D01011
2486,BSE,SIKA,B,INE438E01032
2487,BSE,DRAGARWQ,B,INE934C01018
2488,BSE,ORIRAIL,B,INE457G01029
2489,BSE,ASTAR,B,INE194D01017
2490,BSE,PRAVEG,B,INE722B01019
2491,BSE,ARIHANT,B,INE413D01011
2492,BSE,3BBLACKBIO,B,INE994E01018
2493,BSE,GUJSTATFIN,B,INE944A01011
2494,BSE,MERCURYEV,B,INE763M01028
2495,BSE,ECORECO,B,INE316A01038
2496,BSE,KRISHPP,B,IN90GGO01013
